latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.17023,8.31573,342.17,0.48,0.4,2014-08-10,1250,SNPP,SNPP,n,2,310.16,39.65,D,0
36.17576,8.3307,339.92,0.48,0.4,2014-08-10,1250,SNPP,SNPP,n,2,312.64,14.18,D,0
36.17513,8.32541,351.52,0.48,0.4,2014-08-10,1250,SNPP,SNPP,n,2,317.28,14.18,D,0
36.17451,8.32018,350.6,0.48,0.4,2014-08-10,1250,SNPP,SNPP,n,2,319.2,39.65,D,0
36.17943,8.32995,337.38,0.48,0.4,2014-08-10,1250,SNPP,SNPP,l,2,310.03,11.29,D,0
36.1788,8.32469,355.97,0.48,0.4,2014-08-10,1250,SNPP,SNPP,n,2,321.35,11.29,D,0
36.17818,8.31948,354.62,0.48,0.4,2014-08-10,1250,SNPP,SNPP,n,2,311.87,15,D,0
36.57879,10.43408,367,0.4,0.44,2014-08-10,1250,SNPP,SNPP,h,2,309.2,17.18,D,0
36.60877,9.6416,338.21,0.55,0.43,2014-08-10,1250,SNPP,SNPP,l,2,312.5,5.1,D,0
36.54049,8.76719,352.7,0.5,0.41,2014-08-10,1250,SNPP,SNPP,n,2,314.36,16.82,D,0
36.5449,8.7722,348.59,0.5,0.41,2014-08-10,1250,SNPP,SNPP,n,2,315.4,12.96,D,0
36.54425,8.76655,350.89,0.5,0.41,2014-08-10,1250,SNPP,SNPP,n,2,315.91,12.96,D,0
36.59525,8.88328,349.12,0.51,0.41,2014-08-10,1250,SNPP,SNPP,n,2,316.46,22.01,D,0
36.71627,9.53194,340.12,0.55,0.42,2014-08-10,1250,SNPP,SNPP,l,2,313.59,7.91,D,0
36.5837,8.34195,340.1,0.48,0.4,2014-08-10,1250,SNPP,SNPP,l,2,312.26,11.65,D,0
36.68888,9.16889,341.89,0.53,0.42,2014-08-10,1250,SNPP,SNPP,l,2,315.55,10.63,D,0
36.69272,9.16819,342.25,0.53,0.42,2014-08-10,1250,SNPP,SNPP,l,2,314.69,10.63,D,0
36.6978,8.67041,337.54,0.5,0.41,2014-08-10,1250,SNPP,SNPP,n,2,308.62,2.68,D,0
36.69456,8.60745,348.51,0.5,0.41,2014-08-10,1250,SNPP,SNPP,n,2,310.35,9.57,D,0
36.88254,9.38391,340.29,0.54,0.42,2014-08-10,1250,SNPP,SNPP,l,2,312.4,6.26,D,0
36.98608,9.71931,343.86,0.56,0.43,2014-08-10,1250,SNPP,SNPP,n,2,312.97,11.94,D,0
37.05193,9.4495,346.3,0.55,0.42,2014-08-10,1250,SNPP,SNPP,n,2,312.28,11.26,D,0
37.0506,9.43717,343.77,0.55,0.42,2014-08-10,1250,SNPP,SNPP,n,2,312.44,19.38,D,0
37.05453,9.43655,340.79,0.55,0.42,2014-08-10,1250,SNPP,SNPP,l,2,312.49,63.58,D,0
37.1867,9.74931,340.46,0.57,0.43,2014-08-10,1250,SNPP,SNPP,l,2,311.89,10.39,D,0
37.18602,9.74279,338.04,0.57,0.43,2014-08-10,1250,SNPP,SNPP,l,2,312.15,8.55,D,0
36.69364,8.61106,307.15,0.44,0.38,2014-08-11,0111,SNPP,SNPP,n,2,294.95,1.49,N,0
35.85202,8.5931,306.25,0.43,0.38,2014-08-11,0111,SNPP,SNPP,n,2,293.6,1.28,N,2
35.85225,8.59098,305.24,0.44,0.38,2014-08-11,0111,SNPP,SNPP,n,2,293.49,1.23,N,2
36.1734,8.33232,331.18,0.45,0.39,2014-08-11,0111,SNPP,SNPP,n,2,295.81,4.15,N,0
36.17694,8.33313,320.98,0.45,0.39,2014-08-11,0111,SNPP,SNPP,n,2,295.64,1.81,N,0
36.18113,8.32889,307.99,0.45,0.39,2014-08-11,0111,SNPP,SNPP,n,2,295.32,1.81,N,0
36.18178,8.32385,306.39,0.45,0.39,2014-08-11,0111,SNPP,SNPP,n,2,294.96,1.85,N,0
36.31972,9.95119,314.84,0.4,0.37,2014-08-11,0111,SNPP,SNPP,n,2,295.06,1.24,N,0
36.67928,8.69325,309.95,0.44,0.38,2014-08-11,0111,SNPP,SNPP,n,2,294.07,0.93,N,0
36.67992,8.68837,331.39,0.44,0.38,2014-08-11,0111,SNPP,SNPP,n,2,295.26,5.53,N,0
36.68058,8.68339,330.74,0.44,0.38,2014-08-11,0111,SNPP,SNPP,n,2,295.75,5.53,N,0
32.31054,10.98287,307.58,0.38,0.36,2014-08-11,0112,SNPP,SNPP,n,2,295.11,0.73,N,2
31.4063,9.85206,315.05,0.39,0.36,2014-08-11,0112,SNPP,SNPP,n,2,296.63,1.41,N,2
31.56153,9.4054,308.31,0.39,0.36,2014-08-11,0112,SNPP,SNPP,n,2,295.13,0.84,N,2
31.56486,9.40609,307.24,0.39,0.36,2014-08-11,0112,SNPP,SNPP,n,2,294.82,0.46,N,2
31.70115,9.24164,320.93,0.39,0.36,2014-08-11,0112,SNPP,SNPP,n,2,295.47,0.9,N,2
31.7045,9.24232,307.54,0.39,0.36,2014-08-11,0112,SNPP,SNPP,n,2,295.93,0.74,N,2
36.37881,8.90776,355.38,0.38,0.36,2014-08-11,1231,SNPP,SNPP,n,2,320.42,5.22,D,0
36.37945,8.91201,347.95,0.38,0.36,2014-08-11,1231,SNPP,SNPP,l,2,321.52,25.3,D,0
37.01962,9.57541,344.69,0.39,0.36,2014-08-11,1231,SNPP,SNPP,n,2,313.88,5.13,D,0
36.6889,8.65187,348.7,0.38,0.36,2014-08-11,1231,SNPP,SNPP,n,2,310.05,9.81,D,0
36.68361,8.68413,338.39,0.38,0.36,2014-08-11,1231,SNPP,SNPP,l,2,310.39,5.01,D,0
36.43959,8.75316,342.19,0.38,0.36,2014-08-11,1231,SNPP,SNPP,l,2,313.29,2.53,D,0
